iter	F1	Logloss
885	0.7495951085	0.6448961326
886	0.7496291982	0.64483705
887	0.7497485791	0.6447841757
888	0.7498077194	0.6447413493
889	0.7498805227	0.644680263
890	0.7499009874	0.6446129404
891	0.7499715458	0.6445676743
892	0.7500899317	0.6445122392
893	0.7501206816	0.6444522401
894	0.7501457354	0.6443897016
895	0.7502095099	0.6443172513
896	0.750232287	0.6442722215
897	0.7503199974	0.644206729
898	0.7503553336	0.6441501978
899	0.7503940954	0.6440977485
900	0.7504362843	0.6440388794
901	0.7504841583	0.6440016605
902	0.7505229244	0.6439599554
903	0.7505537073	0.6439064645
904	0.750665427	0.6438481823
905	0.7507407306	0.6437821849
906	0.750785221	0.6437311151
907	0.7508229308	0.6436710148
908	0.7508583153	0.6436099697
909	0.7508640422	0.6435593637
910	0.7509781925	0.6435077036
911	0.7510375336	0.6434574795
912	0.7510786773	0.6433940214
913	0.7511277955	0.6433479868
914	0.7511461246	0.6432932258
915	0.7511997956	0.6432435025
916	0.7512580582	0.6431954086
917	0.7513037765	0.64314791
918	0.7513438039	0.6431038302
919	0.7513861065	0.6430480552
920	0.7514090517	0.6430028299
921	0.751455903	0.6429585748
922	0.751546133	0.6429058678
923	0.751606719	0.6428734514
924	0.7516879631	0.6428234759
925	0.7516845315	0.6427728129
926	0.7517658608	0.6427059848
927	0.751823051	0.6426597313
928	0.7518619827	0.6426007131
929	0.7519101226	0.6425476886
930	0.7520016808	0.6425059724
931	0.7520200244	0.642449845
932	0.7520373483	0.6424022664
933	0.752119883	0.6423524067
934	0.7521691652	0.6423030386
935	0.7522666618	0.6422443919
936	0.7522883792	0.6421846306
937	0.7523915299	0.642119665
938	0.7524213933	0.6420607525
939	0.7524615793	0.6420066568
940	0.7525474868	0.6419607125
941	0.7525727478	0.6419008302
942	0.7526771589	0.641858881
943	0.7527436348	0.6418087362
944	0.7528045183	0.6417643184
945	0.7529099682	0.6416871577
946	0.7529318136	0.6416358383
947	0.7529686214	0.641576821
948	0.7530546241	0.6415331466
949	0.7531420571	0.6414720578
950	0.7531225694	0.6414105281
951	0.7531926771	0.641353652
952	0.7532614913	0.6412942835
953	0.7533499304	0.6412571804
954	0.7533867897	0.6411962076
955	0.7534123678	0.6411375493
956	0.7535111974	0.6410770446
957	0.7536124389	0.6410058323
958	0.7536480058	0.6409524762
959	0.7537563254	0.6408981649
960	0.753804654	0.6408511624
961	0.7539277568	0.6407970557
962	0.7540106462	0.6407340639
963	0.7540798842	0.6406758756
964	0.7541133832	0.6406262986
965	0.7541700271	0.6405866291
966	0.7543303983	0.6405293784
967	0.7544142724	0.6404667051
968	0.7544294745	0.6404155064
969	0.7544803114	0.640368754
970	0.7544540111	0.6403296469
971	0.7545211107	0.6402654873
972	0.7545545004	0.6402124501
973	0.7546446408	0.6401481993
974	0.7547796411	0.6400947856
975	0.75481894	0.6400531038
976	0.7549306113	0.6399933002
977	0.7550149577	0.6399420551
978	0.7550811562	0.6398809936
979	0.7551492455	0.639835714
980	0.7552183731	0.6397834378
981	0.755254063	0.6397466135
982	0.7553099193	0.639699105
983	0.7553494778	0.6396328795
984	0.7554061872	0.6395793588
985	0.7554384257	0.6395254487
986	0.7554916798	0.6394697801
987	0.7555357586	0.6394207827
988	0.7556118888	0.63937824
989	0.7556098502	0.6393382234
990	0.7556974234	0.6392880435
991	0.7557115167	0.6392034547
992	0.7558385242	0.6391612559
993	0.7559367664	0.63910618
994	0.755998052	0.6390527257
995	0.7560330092	0.639011024
996	0.7560483593	0.6389664054
997	0.7560563173	0.6389218525
998	0.7561247984	0.638866896
999	0.7561712082	0.6388159807
1000	0.7562133713	0.6387644868
1001	0.7562824349	0.6386976196
1002	0.756344781	0.6386514949
1003	0.7563613963	0.6386115969
1004	0.7564873563	0.6385605467
1005	0.7565812768	0.638513072
1006	0.7566085981	0.6384469223
1007	0.7566394068	0.6383995927
1008	0.7566513339	0.6383465563
1009	0.7567127447	0.6382922063
1010	0.7567480528	0.6382388967
1011	0.7568084881	0.6381881286
1012	0.7568365981	0.6381378651
1013	0.7569154591	0.6380914353
1014	0.7569321398	0.6380322559
1015	0.7570100341	0.6379801931
1016	0.7570794668	0.6379285474
1017	0.7570506005	0.6378672253
1018	0.7571053722	0.6378086952
1019	0.7572298781	0.6377585193
1020	0.7572973794	0.6376995893
1021	0.7573029258	0.6376471401
1022	0.7573771549	0.6375941149
1023	0.7573938878	0.6375495205
1024	0.7574915813	0.6374863595
1025	0.757525777	0.6374225151
1026	0.7575606789	0.637372557
1027	0.7576050796	0.6373342386
1028	0.7577183466	0.6372783492
1029	0.757703688	0.6372281332
1030	0.7577493743	0.6371667951
1031	0.7577995353	0.6371137962
1032	0.7578329192	0.6370781128
1033	0.7578900783	0.6370305042
1034	0.7579402585	0.6369813265
1035	0.7579952047	0.6369282508
1036	0.7580511288	0.6368788389
1037	0.7581051292	0.6368125932
1038	0.7581753609	0.636752463
1039	0.7582275153	0.6367058172
1040	0.7582685229	0.6366678386
1041	0.7584033807	0.6366112588
1042	0.7584027313	0.6365542434
1043	0.7584329539	0.6364950153
1044	0.75847049	0.6364246093
1045	0.7585942763	0.6363593068
1046	0.7586572895	0.6363193499
1047	0.7587400485	0.6362717001
1048	0.7588355573	0.6362263258
1049	0.7588419391	0.6361932425
1050	0.7589272936	0.6361438445
1051	0.7589681078	0.6360973832
1052	0.7590009281	0.6360495534
1053	0.7591041977	0.6360022108
1054	0.7591909132	0.6359455662
1055	0.759182957	0.6358969746
1056	0.7592645632	0.6358255153
1057	0.7592948481	0.6357793997
1058	0.7593206871	0.6357218585
1059	0.7594010322	0.6356615959
1060	0.759461033	0.6355963983
1061	0.7595522857	0.635539149
1062	0.7596548074	0.6354860118
1063	0.7596433408	0.6354473552
1064	0.7597113522	0.6353848982
1065	0.7597272622	0.6353336842
1066	0.7597912072	0.6352690131
1067	0.7598978997	0.6352181038
1068	0.7598982659	0.6351793268
1069	0.7599496851	0.6351302915
1070	0.7600797406	0.6350765954
1071	0.7602011315	0.6350095871
1072	0.7602529643	0.6349752755
1073	0.7602986898	0.6349345205
1074	0.7603074062	0.6348932685
1075	0.7603962778	0.6348328142
1076	0.7604635234	0.6347882855
1077	0.7604696474	0.6347498343
1078	0.7605139646	0.6347145531
1079	0.7605680745	0.6346582533
1080	0.7605138294	0.6345811473
1081	0.760576291	0.6345326058
1082	0.7605794203	0.6344835095
1083	0.7605772035	0.6344258281
1084	0.7605833333	0.6343655001
1085	0.760660808	0.634313117
1086	0.7607299466	0.6342533799
1087	0.7607718203	0.6342105297
1088	0.76090571	0.6341513792
1089	0.7609241401	0.634094466
1090	0.7609766039	0.6340528272
1091	0.7609814394	0.6339995248
1092	0.7609994719	0.6339513558
1093	0.7610302974	0.6339053869
1094	0.7611162334	0.6338488085
1095	0.7611043417	0.633791234
1096	0.7610977005	0.6337221834
1097	0.7612039204	0.633663474
1098	0.7612930136	0.6336091837
1099	0.7613450441	0.6335580324
1100	0.7614853684	0.6334973878
1101	0.7614888982	0.6334312374
1102	0.7615303667	0.63338493
1103	0.7615775834	0.6333256513
1104	0.7616261278	0.6332697399
1105	0.7616742478	0.6332185892
1106	0.761682633	0.6331638813
1107	0.761794345	0.6331250519
1108	0.7618058197	0.6330774535
1109	0.7618729562	0.6330348311
1110	0.7619758951	0.6329690402
1111	0.7620594144	0.6329206748
1112	0.7620806288	0.6328758489
1113	0.7621084868	0.6328227536
1114	0.7621305839	0.6327772388
1115	0.7622269557	0.6327302545
1116	0.7622848869	0.6326636949
1117	0.7623242624	0.6325978862
1118	0.7623371258	0.6325539034
1119	0.7624375049	0.6325017959
1120	0.7624716211	0.6324494328
1121	0.7625291348	0.6324029776
1122	0.7626127779	0.6323443321
1123	0.7626221347	0.6322981611
1124	0.7626995073	0.6322563828
1125	0.762704465	0.6322040558
1126	0.7627783842	0.6321662695
1127	0.7627987775	0.632115927
1128	0.7628444544	0.6320671712
1129	0.7628506789	0.6320181707
1130	0.7628617886	0.6319491046
1131	0.7629149534	0.6319115938
1132	0.7629615174	0.6318476832
1133	0.7631205937	0.6317694136
1134	0.7631751402	0.6317251118
1135	0.7632425397	0.6316798045
1136	0.7632785117	0.6316268888
1137	0.763318891	0.6315619157
1138	0.7634235131	0.6315057265
1139	0.7634674577	0.631469005
1140	0.7635384601	0.6314258556
1141	0.7635700733	0.6313646467
1142	0.7635986475	0.6312995252
1143	0.7636664698	0.6312449464
1144	0.7636811871	0.6311898453
1145	0.763713669	0.6311192349
1146	0.7637505524	0.6310691353
1147	0.7637869272	0.6310362243
1148	0.7638793248	0.6309890578
1149	0.7639345178	0.6309307506
1150	0.7640056218	0.6308778329
1151	0.7640255963	0.6308227526
1152	0.7640337527	0.6307807792
1153	0.7640755911	0.6307308144
1154	0.764133334	0.6306682903
1155	0.7642641314	0.6306174358
1156	0.7643054689	0.6305538749
1157	0.7643665048	0.6305079536
1158	0.7644612512	0.6304362536
1159	0.764508362	0.6303976315
1160	0.7645324602	0.6303487191
1161	0.7645699806	0.6303029364
1162	0.7646560078	0.6302632021
1163	0.7647247939	0.6302110742
1164	0.7646869715	0.6301648745
1165	0.7647075269	0.6301026854
1166	0.76471109	0.6300625884
1167	0.7647286334	0.6300071408
1168	0.7647464514	0.6299617124
1169	0.7647977183	0.6299106027
1170	0.7648182844	0.6298574282
1171	0.7648945195	0.6298114805
1172	0.7649101545	0.6297611272
1173	0.7649510101	0.6297139622
1174	0.7650250806	0.6296630658
1175	0.7650741996	0.6296242239
1176	0.7651249534	0.6295750553
1177	0.7651641962	0.6295225801
1178	0.7652525893	0.6294677065
1179	0.7653058845	0.6294071815
1180	0.765373708	0.6293609388
1181	0.7654701094	0.6293084492
1182	0.765547873	0.6292658678
1183	0.7655956925	0.6292001699
1184	0.7657028727	0.6291589742
1185	0.765714979	0.6291057558
1186	0.7657094327	0.6290659442
1187	0.7657435668	0.6290163735
1188	0.7658005405	0.6289727218
1189	0.7659028209	0.628907017
1190	0.7659204967	0.6288645967
1191	0.7659900278	0.6288167189
1192	0.7660627568	0.6287514521
1193	0.7661545646	0.6287041785
1194	0.7661933158	0.6286741291
1195	0.7663332306	0.6286079924
1196	0.7663149832	0.628558714
1197	0.7663753929	0.6285042662
1198	0.7663825514	0.6284777311
1199	0.7664605209	0.6284150992
1200	0.7665335295	0.628353946
1201	0.766578522	0.6283084409
1202	0.7666243038	0.6282657216
1203	0.7668092067	0.6282138397
1204	0.7668550223	0.6281646313
1205	0.7669109674	0.6281073085
1206	0.7669904728	0.6280417597
1207	0.7669767659	0.6280128372
1208	0.7670685923	0.627960772
1209	0.767075634	0.6279253091
1210	0.7670985631	0.6278808234
1211	0.7671840147	0.6278410652
1212	0.7671773575	0.6277832701
1213	0.7672771833	0.6277253741
1214	0.7673029519	0.6276833671
1215	0.7673129546	0.6276376748
1216	0.7674020433	0.6275921879
1217	0.7673732124	0.6275427063
1218	0.7674292398	0.6274887264
1219	0.7674830982	0.6274463168
1220	0.7675067145	0.6273985674
1221	0.7675369643	0.6273523952
1222	0.7675045387	0.6272972917
1223	0.767573537	0.6272490522
1224	0.7676056668	0.6271993059
1225	0.7676394187	0.6271514571
1226	0.7676811174	0.6270993067
1227	0.7676817795	0.6270626568
1228	0.7677205531	0.6270307246
1229	0.7678017126	0.6269713381
1230	0.7678556379	0.6269206443
1231	0.7679483757	0.6268628123
1232	0.7679778964	0.6268184795
1233	0.7679778201	0.626770629
1234	0.7680476587	0.626716872
1235	0.7680973435	0.6266635476
1236	0.7682023656	0.6266180239
1237	0.768287255	0.6265888885
1238	0.7683081104	0.6265358386
1239	0.768352052	0.6264826334
1240	0.7684139495	0.6264382369
1241	0.7685616535	0.6263839181
1242	0.7686243262	0.6263347415
1243	0.7686776356	0.6262865975
1244	0.7687309245	0.6262324445
1245	0.7688448337	0.6262017501
1246	0.7688787185	0.6261567271
1247	0.7689970032	0.6261018332
1248	0.7690208088	0.6260424044
1249	0.7690316287	0.6259967748
1250	0.7691145914	0.625926725
1251	0.769180254	0.6258644615
1252	0.7692350996	0.6258268962
1253	0.7692257172	0.6257684886
1254	0.7692812941	0.6257169906
1255	0.7692899605	0.6256605002
1256	0.7693166728	0.6256310163
1257	0.7693556637	0.6255934776
1258	0.7693686676	0.6255409418
1259	0.769432216	0.6255051664
1260	0.7694661648	0.6254518397
1261	0.7695326252	0.6254086227
1262	0.7695839123	0.6253626696
1263	0.7696236282	0.6253039866
1264	0.7696980794	0.625232402
1265	0.7697234052	0.6251739643
1266	0.7697848483	0.6251437363
1267	0.7698079542	0.6250864978
1268	0.769839071	0.62503583
1269	0.7699012803	0.6249856805
1270	0.7699584322	0.624926621
1271	0.7700126826	0.6248804503
1272	0.7700271507	0.6248261558
1273	0.7700134347	0.6247743766
1274	0.7700199648	0.6247248862
1275	0.7700706095	0.6246750592
1276	0.7701154285	0.6246195018
1277	0.7701111085	0.6245789083
1278	0.7701538823	0.624525235
1279	0.7701828331	0.6244824123
1280	0.7702638566	0.6244332576
1281	0.7703471158	0.624370627
1282	0.7703739912	0.6243145074
1283	0.7704297714	0.6242675464
1284	0.7704572804	0.6242222227
1285	0.7705593922	0.6241601242
1286	0.7706651496	0.6240926529
1287	0.770678265	0.6240458131
1288	0.7707159718	0.6240073002
1289	0.7707920862	0.6239685531
1290	0.7708624347	0.6239056498
1291	0.7709466198	0.6238511407
1292	0.7710460204	0.62380379
1293	0.7710692593	0.6237556965
1294	0.7711048585	0.6236895176
1295	0.7711252694	0.6236504113
1296	0.7711542986	0.6235979662
1297	0.7711739184	0.6235364166
1298	0.7712906141	0.6234916804
1299	0.7713944141	0.6234373452
1300	0.7714235953	0.6233887405
1301	0.7714795479	0.6233561657
1302	0.7714965042	0.6232898239
1303	0.7715625618	0.6232461465
1304	0.7716033396	0.6231923728
1305	0.7716266235	0.6231589274
1306	0.7717050887	0.623119701
1307	0.7717573035	0.6230720571
1308	0.771764728	0.6230223238
1309	0.7717721537	0.6229800644
1310	0.7718144517	0.6229352155
1311	0.7719118063	0.6228894131
1312	0.7719590854	0.6228478552
1313	0.7720680394	0.6228051332
1314	0.7720834236	0.6227558525
1315	0.7721977152	0.6226972398
1316	0.7722255215	0.6226501219
1317	0.772308403	0.6226050624
1318	0.7723687994	0.6225575528
1319	0.7724491047	0.6225005186
1320	0.7724915126	0.6224490137
1321	0.772606383	0.6224057601
1322	0.772610672	0.6223620234
1323	0.7727352044	0.622315994
1324	0.7727418503	0.6222830114
1325	0.772803592	0.6222321176
1326	0.7728321109	0.6221698019
1327	0.7729022397	0.622111554
1328	0.7729751661	0.6220709509
1329	0.7729638175	0.6220054814
1330	0.7729494583	0.6219576842
1331	0.7730303359	0.6219136621
1332	0.7730771227	0.6218545999
1333	0.7730795005	0.6218282352
1334	0.7730816423	0.6217787982
1335	0.7731256637	0.6217363016
1336	0.7732245854	0.621687547
1337	0.7733018645	0.6216451696
1338	0.7732853724	0.621601086
1339	0.773301734	0.6215556085
1340	0.7734271347	0.6215017011
1341	0.7734870807	0.6214668909
1342	0.7734693396	0.6214091883
1343	0.7735554989	0.6213489513
1344	0.7735725183	0.6212916373
1345	0.773616366	0.6212474593
1346	0.7736093266	0.6212127143
1347	0.7737589055	0.621167315
1348	0.7738073301	0.6211201073
1349	0.7738417559	0.6210650075
1350	0.7738871562	0.6210232497
1351	0.7739346997	0.6209813852
1352	0.773933179	0.620938186
1353	0.7739773613	0.6209044578
1354	0.7740258267	0.6208706901
1355	0.7740746168	0.6208111432
1356	0.7740858919	0.6207561406
1357	0.774105712	0.6207086283
1358	0.7741856177	0.6206519853
1359	0.7742063605	0.6206011589
1360	0.7742533432	0.6205567954
1361	0.7742847685	0.6205115645
1362	0.774322912	0.6204697163
1363	0.7743091845	0.6204264308
1364	0.7743986076	0.620372374
1365	0.7744184507	0.6203289752
1366	0.7745338265	0.6202823594
1367	0.7745426851	0.6202432546
1368	0.7745509421	0.6202048988
1369	0.7746670137	0.6201448012
1370	0.7747809134	0.6200860934
1371	0.7747760537	0.6200564894
1372	0.7747864562	0.6200157023
1373	0.7748860587	0.6199681413
1374	0.7749823676	0.6199187407
1375	0.7749885205	0.6198880002
1376	0.7750698291	0.6198370759
1377	0.7750860465	0.6197974471
1378	0.7750839168	0.619761537
1379	0.7751530562	0.6197094622
1380	0.7752255132	0.6196573969
1381	0.7753136233	0.6195936106
1382	0.7753360298	0.6195557998
1383	0.7753356539	0.6195099852
1384	0.7754322982	0.6194602784
1385	0.775455299	0.6194049592
1386	0.7755036307	0.6193501123
1387	0.7755034368	0.6193069577
1388	0.7755560293	0.6192652095
1389	0.7756142396	0.6192185386
1390	0.7756635617	0.6191724055
1391	0.7757480987	0.6191259439
1392	0.7757538998	0.6190941481
1393	0.7758200722	0.6190573985
1394	0.7758525905	0.6189903247
1395	0.7759071778	0.6189392681
1396	0.7759491871	0.6189026348
1397	0.7760173702	0.6188358781
1398	0.7761035513	0.6187838559
1399	0.7760977483	0.618730461
1400	0.7761155814	0.618684982
1401	0.7761475721	0.6186400638
1402	0.7761518181	0.6185938132
1403	0.7762527626	0.6185356613
1404	0.7762975048	0.6184757716
1405	0.7764222629	0.6184304116
1406	0.7764589797	0.6183878218
1407	0.776480523	0.6183423589
1408	0.7765737384	0.6182906448
1409	0.7766200738	0.6182386784
1410	0.7766352701	0.6181828663
1411	0.7767516468	0.6181304173
1412	0.7767531266	0.6180774269
1413	0.7768389473	0.6180068417
1414	0.7768853191	0.6179532111
1415	0.7768584056	0.6179175482
1416	0.7768857915	0.6178831948
1417	0.7770328658	0.6178367574
1418	0.7770860933	0.6177941006
1419	0.7771034561	0.6177541531
1420	0.7770908124	0.6177114798
1421	0.7770739351	0.6176831252
1422	0.7771007954	0.617627918
1423	0.7771408489	0.6175773624
1424	0.7772816659	0.6175097529
1425	0.7773196268	0.6174594805
1426	0.777407754	0.6174197689
1427	0.7774895477	0.6173591857
1428	0.777542846	0.6173208187
1429	0.7776209687	0.6172772854
1430	0.7776357372	0.6172320238
1431	0.7776035281	0.617184608
1432	0.777652102	0.6171416312
1433	0.7777170426	0.6170956371
1434	0.7777540107	0.6170553452
1435	0.7778047169	0.6170107729
1436	0.7778131731	0.6169592696
1437	0.7779082761	0.6169153445
1438	0.7778987661	0.6168577763
1439	0.7779727513	0.6168086089
1440	0.7780303607	0.6167637417
1441	0.7780192605	0.6167304632
1442	0.7780885249	0.6166962171
1443	0.7780975167	0.6166512232
1444	0.7781239447	0.6166009448
1445	0.7781318974	0.6165524869
1446	0.7781694328	0.6165063622
1447	0.7781683943	0.6164514057
1448	0.7782572496	0.6164006275
1449	0.7782942786	0.6163617516
1450	0.7784085232	0.6163136251
1451	0.7784815247	0.61626737
1452	0.7785810492	0.6162143441
1453	0.7785381826	0.6161590013
1454	0.7785530036	0.6161114556
1455	0.7786207225	0.616051815
1456	0.7786774051	0.6159933612
1457	0.7786948451	0.6159457535
1458	0.7787616518	0.6158942955
1459	0.7787998248	0.6158355068
1460	0.7788517393	0.6157790479
1461	0.7789052642	0.6157312374
1462	0.778908471	0.615690966
1463	0.7789979998	0.6156426888
1464	0.7790668877	0.615606242
1465	0.7791284797	0.6155488436
1466	0.7791623795	0.6155162997
1467	0.779217562	0.6154776088
1468	0.7792812968	0.6154197619
1469	0.7793439311	0.6153913335
1470	0.779388007	0.6153559733
1471	0.7794182123	0.6152962868
1472	0.7795249694	0.6152495171
1473	0.7795711739	0.6151990403
1474	0.7796073645	0.6151306003
1475	0.7796349975	0.6150815972
1476	0.7797128949	0.6150259831
1477	0.7797756131	0.6149740125
1478	0.7797644591	0.6149433086
1479	0.7797969587	0.6148985212
1480	0.7798638963	0.6148306952
1481	0.7799271257	0.6147853465
1482	0.7799675665	0.6147480159
1483	0.7799761507	0.6147157427
1484	0.7800447457	0.6146623227
1485	0.7800389261	0.6146092392
1486	0.7801308137	0.6145614537
1487	0.7801371072	0.6145137868
1488	0.7802220346	0.6144735046
1489	0.7802406466	0.61442623
1490	0.780293235	0.6143848842
1491	0.7803400085	0.614337002
1492	0.7803586254	0.614295137
1493	0.7804100641	0.6142551508
1494	0.7805008398	0.6142107162
1495	0.7806160674	0.6141568675
1496	0.7806591393	0.6141142321
1497	0.780775105	0.6140560938
1498	0.7807886359	0.6140131416
1499	0.7808179943	0.613969923
1500	0.7808648164	0.6139340632
1501	0.7809090952	0.6138839178
1502	0.7810088624	0.613835334
1503	0.7810009502	0.6137740469
1504	0.7810282418	0.6137323158
1505	0.7810725492	0.6137029014
1506	0.7811629851	0.6136638701
1507	0.7811840232	0.6136254965
1508	0.7811873053	0.6136004287
1509	0.7813270396	0.6135421379
1510	0.7813083755	0.6134935326
1511	0.7813627264	0.6134476608
1512	0.7814133499	0.613401816
1513	0.7814884721	0.6133701736
1514	0.7815582231	0.6133315951
1515	0.7815598702	0.6132793367
1516	0.78167237	0.6132263115
1517	0.7817508305	0.613191346
1518	0.7818505134	0.6131470521
1519	0.7818654633	0.6131043736
1520	0.7819007553	0.6130647902
1521	0.7820203875	0.61301697
1522	0.7820236968	0.6129676626
1523	0.7820669144	0.6129157714
1524	0.7821762292	0.6128519256
1525	0.7821566743	0.6128064595
1526	0.7822830579	0.6127495067
1527	0.7822717967	0.6126871338
1528	0.7823192052	0.6126431108
1529	0.782391971	0.6126033128
1530	0.7823861462	0.6125519475
1531	0.7824418716	0.6125087786
1532	0.782445615	0.6124684156
1533	0.7824884572	0.612437638
1534	0.782545037	0.6124063003
1535	0.7825275609	0.612358599
1536	0.7825558528	0.6123153612
1537	0.7825745758	0.6122842981
1538	0.7826149377	0.6122213588
1539	0.7826794414	0.6121706178
1540	0.7827780782	0.6121103046
1541	0.7827635225	0.6120748946
1542	0.7828313772	0.61203941
1543	0.7828913356	0.6119925416
1544	0.7829075868	0.6119586911
1545	0.7829288495	0.6119142298
1546	0.7829438436	0.6118716559
1547	0.7830013407	0.6118266797
1548	0.7830259151	0.6117862385
1549	0.7830721784	0.611739151
1550	0.7831451095	0.6117080507
1551	0.7831926011	0.6116723426
1552	0.7832759356	0.6116253356
1553	0.7833205595	0.6115962038
1554	0.7832776849	0.6115496273
1555	0.783311856	0.6114954782
1556	0.7833097799	0.6114671397
1557	0.7833510592	0.6114250844
1558	0.7834144659	0.6113868769
1559	0.7834065613	0.6113326466
1560	0.7834895444	0.6112952996
1561	0.7835175051	0.6112491518
1562	0.7835608823	0.6111823349
1563	0.7836030846	0.6111338109
1564	0.7836928387	0.6110825839
1565	0.7836824697	0.6110518307
1566	0.7837491911	0.6110047534
1567	0.7837747138	0.6109422903
1568	0.783800629	0.6109041504
1569	0.7838190309	0.6108652553
1570	0.7838829244	0.6108202057
1571	0.7839385394	0.6107809958
1572	0.7839356967	0.6107270677
1573	0.7839695352	0.6106864948
1574	0.7839849595	0.6106517549
1575	0.7840191847	0.6106214036
1576	0.7840831147	0.6105674721
1577	0.7841387714	0.6105212609
1578	0.7841383909	0.6104709482
1579	0.7841897461	0.6104270579
1580	0.784276283	0.6103793574
1581	0.7843193705	0.610328799
1582	0.7843541855	0.6102921929
1583	0.7843223816	0.6102431037
1584	0.7844014243	0.6101801465
1585	0.7845085362	0.6101283272
1586	0.7845475186	0.6100771058
1587	0.7846365805	0.6100315573
1588	0.7846396098	0.6099829386
1589	0.78466731	0.6099407512
1590	0.7847748738	0.6098974354
1591	0.7847954171	0.6098514071
1592	0.784904718	0.6098066185
1593	0.7849379218	0.6097552365
1594	0.7848857594	0.6097023356
1595	0.7849406069	0.6096536837
1596	0.7850081185	0.609613726
1597	0.7850619057	0.6095530803
1598	0.785152083	0.6094918601
1599	0.7852409306	0.6094386615
1600	0.7852659907	0.6093980044
1601	0.7853284377	0.6093558937
1602	0.7853678934	0.6093098617
1603	0.785330802	0.6092565667
1604	0.7854028773	0.6092237687
1605	0.785413502	0.609171954
1606	0.7854265414	0.6091242872
1607	0.7854567481	0.6090716552
1608	0.7855549359	0.6090308728
1609	0.7856497153	0.608983208
1610	0.7856734103	0.6089344429
1611	0.7857534457	0.6088887481
1612	0.7858599461	0.6088300924
1613	0.7858221662	0.6087798428
1614	0.7858905474	0.6087265738
1615	0.7859197476	0.6086820018
1616	0.7859802384	0.6086376936
1617	0.7860524189	0.60858121
1618	0.7860764975	0.6085364531
1619	0.7860857851	0.6084997452
1620	0.7860950731	0.6084526067
1621	0.7861707247	0.6084133649
1622	0.7862181801	0.6083723882
1623	0.7862690934	0.6083326753
1624	0.7862894105	0.6082787038
1625	0.7863193562	0.6082326557
1626	0.7863073435	0.6081903226
1627	0.7863792589	0.608135077
1628	0.7863658463	0.6080934739
1629	0.7863875757	0.6080499586
1630	0.7864271649	0.6080075047
1631	0.7865022463	0.607956002
1632	0.7865669558	0.6079038839
1633	0.786584162	0.6078617651
1634	0.7866343714	0.6078230757
1635	0.7867008264	0.6077760595
1636	0.7868244496	0.6077332983
1637	0.7868596614	0.6076853722
1638	0.7869416304	0.6076455496
1639	0.7869702196	0.6076079002
1640	0.7869882351	0.607547802
1641	0.7870331111	0.6075047572
1642	0.7870196825	0.6074670765
1643	0.7870917379	0.6074248341
1644	0.7871448398	0.6073806209
1645	0.7871856414	0.6073318588
1646	0.7871812297	0.607283458
1647	0.7872436831	0.6072465294
1648	0.7872991694	0.6072005988
1649	0.7873456284	0.6071520489
1650	0.7873570144	0.6071078721
1651	0.7874232877	0.6070720175
1652	0.7874384723	0.6070387317
1653	0.7874626952	0.6070051021
1654	0.7874544972	0.6069695068
1655	0.7874717338	0.6069240753
1656	0.7875015069	0.6068752305
1657	0.7875970488	0.6068258354
1658	0.7876560714	0.6067914357
1659	0.7877603978	0.6067447843
1660	0.7878156429	0.6066992188
1661	0.7878703092	0.6066521707
1662	0.7879018874	0.6066091973
1663	0.7879916625	0.6065510206
1664	0.7880405148	0.6065139672
1665	0.7880843918	0.6064676246
1666	0.7881013623	0.6064304316
1667	0.7881596031	0.6063890091
1668	0.7881537541	0.606352864
1669	0.788165452	0.6063202011
1670	0.7882298424	0.6062869582
1671	0.788283113	0.6062347673
1672	0.7882977696	0.606186502
1673	0.7883583833	0.6061392128
1674	0.7883715653	0.6060802982
1675	0.7884190094	0.6060420311
1676	0.7883844676	0.6059887113
1677	0.7884529949	0.6059327764
1678	0.7884814124	0.6058841114
1679	0.7885230225	0.6058422625
1680	0.7885204254	0.6058035283
1681	0.7885640867	0.6057707771
1682	0.7886097962	0.60572992
1683	0.7886244843	0.6056874601
1684	0.7886757814	0.6056544719
1685	0.788755804	0.6056087004
1686	0.7888012679	0.6055822598
1687	0.7888739622	0.6055429331
1688	0.7889487063	0.6054901635
1689	0.7889769031	0.6054350225
1690	0.7889534912	0.6053887108
1691	0.7889959692	0.6053410645
1692	0.7890358784	0.6053100104
1693	0.7891037417	0.6052850399
1694	0.7891497827	0.6052453516
1695	0.7892217538	0.6051938313
1696	0.7892024136	0.6051648819
1697	0.7892581364	0.6051294978
1698	0.7893133462	0.6050894289
1699	0.7893929941	0.6050325099
1700	0.7894428833	0.6049730175
1701	0.7894558646	0.6049312881
1702	0.7895037245	0.6048992501
1703	0.7895666139	0.6048600352
1704	0.7896241613	0.6048065752
1705	0.7896778938	0.6047623691
1706	0.7897334172	0.6047144794
1707	0.7897558474	0.6046707214
1708	0.7897902402	0.6046376369
1709	0.7899013265	0.6046008926
1710	0.7899589123	0.6045486677
1711	0.7899604594	0.6044985186
1712	0.7899908039	0.6044567151
1713	0.7900668022	0.604413177
1714	0.790167442	0.6043590464
1715	0.7901917119	0.6043151659
1716	0.7903299215	0.6042753511
1717	0.7903373409	0.6042302905
1718	0.7904044317	0.604189512
1719	0.7904294265	0.6041595164
1720	0.7904411409	0.6041075786
1721	0.7904951914	0.6040507157
1722	0.7905028474	0.6040004467
1723	0.7905409005	0.6039714808
